fr24_id,Timestamp,Flight,Aircraft,Origin,Destination,Altitude,Ground_Speed,Vertical_Speed,Lat,Lon,Source,operating_as,Track,ETA,distance_to_airport
393163dd,2025-02-20 06:30:00+00:00,D84355,B738,ARN,FCO,25675,489,1472,58.55717,16.9302,ADSB,NSZ,200,2025-02-20 08:53:20+00:00,134.8484614180103
393163dd,2025-02-20 07:00:00+00:00,D84355,B738,ARN,FCO,36000,458,0,54.90571,14.52867,ADSB,NSZ,198,2025-02-20 08:55:28+00:00,566.1662262002174
393163dd,2025-02-20 07:30:00+00:00,D84355,B738,ARN,FCO,36000,469,0,51.08299,13.68399,ADSB,NSZ,185,2025-02-20 08:55:28+00:00,989.7130581351802
393163dd,2025-02-20 08:00:00+00:00,D84355,B738,ARN,FCO,36000,462,0,47.27925,12.44627,ADSB,NSZ,193,2025-02-20 08:55:28+00:00,1422.0042810075072
393163dd,2025-02-20 08:30:00+00:00,D84355,B738,ARN,FCO,28025,420,-2048,43.48738,12.20084,ADSB,NSZ,182,2025-02-20 09:00:34+00:00,1839.168754621429
393165e0,2025-02-20 06:30:00+00:00,6B227,B38M,ARN,LPA,3750,236,1920,59.55572,17.72672,ADSB,BLX,210,2025-02-20 11:54:40+00:00,16.18816765223042
393165e0,2025-02-20 07:00:00+00:00,6B227,B38M,ARN,LPA,36000,446,0,56.8754,14.02791,ADSB,BLX,215,2025-02-20 12:01:04+00:00,384.28306056490635
393165e0,2025-02-20 07:30:00+00:00,6B227,B38M,ARN,LPA,36000,430,64,53.96289,10.24499,ADSB,BLX,217,2025-02-20 12:05:20+00:00,786.2118735883237
393165e0,2025-02-20 08:00:00+00:00,6B227,B38M,ARN,LPA,36000,430,0,51.03019,6.75743,ADSB,BLX,219,2025-02-20 12:05:20+00:00,1188.0639654935317
393165e0,2025-02-20 08:30:00+00:00,6B227,B38M,ARN,LPA,37000,435,0,48.61606,2.79433,ADSB,BLX,222,2025-02-20 12:07:28+00:00,1567.1010251584114
393165e0,2025-02-20 09:00:00+00:00,6B227,B38M,ARN,LPA,37000,460,0,45.32103,0.20711,ADSB,BLX,208,2025-02-20 11:58:56+00:00,1982.0261344957569
393165e0,2025-02-20 09:30:00+00:00,6B227,B38M,ARN,LPA,37000,463,0,41.93858,-2.23074,ADSB,BLX,206,2025-02-20 11:58:56+00:00,2406.0179522357216
393165e0,2025-02-20 10:00:00+00:00,6B227,B38M,ARN,LPA,37000,469,0,38.67567,-4.95943,ADSB,BLX,213,2025-02-20 11:58:56+00:00,2834.749614369115
393165e0,2025-02-20 10:30:00+00:00,6B227,B38M,ARN,LPA,37000,456,0,35.5183,-7.73312,ADSB,BLX,219,2025-02-20 11:58:56+00:00,3259.0701699955207
393165e0,2025-02-20 11:00:00+00:00,6B227,B38M,ARN,LPA,37000,447,0,32.59015,-10.52647,ADSB,BLX,217,2025-02-20 11:58:56+00:00,3665.128070876109
3931660b,2025-02-20 06:30:00+00:00,D84151,B38M,ARN,CPH,12400,339,2240,59.35359,17.33718,ADSB,NSZ,220,2025-02-20 07:25:52+00:00,47.63264215755043
3931660b,2025-02-20 07:00:00+00:00,D84151,B38M,ARN,CPH,14075,397,-2880,56.39305,13.19037,ADSB,NSZ,194,2025-02-20 07:18:01+00:00,457.65229030269944
3931664c,2025-02-20 06:30:00+00:00,BA771,A320,ARN,LHR,0,0,0,59.64274,17.92893,ADSB,BAW,95,,1.348197742916094
3931664c,2025-02-20 07:00:00+00:00,BA771,A320,ARN,LHR,34175,421,1024,58.90855,14.90552,ADSB,BAW,239,2025-02-20 08:59:44+00:00,191.20306679888085
3931664c,2025-02-20 07:30:00+00:00,BA771,A320,ARN,LHR,38000,404,0,57.1165,9.55296,ADSB,BAW,235,2025-02-20 08:59:44+00:00,563.8393987756039
3931664c,2025-02-20 08:00:00+00:00,BA771,A320,ARN,LHR,38000,410,0,55.0517,4.81825,ADSB,BAW,208,2025-02-20 08:59:44+00:00,936.3217094356062
3931664c,2025-02-20 08:30:00+00:00,BA771,A320,ARN,LHR,28800,362,-576,52.17468,2.41126,ADSB,BAW,210,2025-02-20 08:58:27+00:00,1270.457261865941
3931664c,2025-02-20 09:00:00+00:00,BA771,A320,ARN,LHR,8000,230,-64,51.65041,0.28183,ADSB,BAW,293,2025-02-20 09:07:03+00:00,1413.4387282337457
393166d2,2025-02-20 06:30:00+00:00,D85701,B38M,ARN,LPA,0,0,0,59.66529,17.92609,ADSB,NSZ,340,,1.516573979492584
393166d2,2025-02-20 07:00:00+00:00,D85701,B38M,ARN,LPA,34000,453,0,57.39444,13.92198,ADSB,NSZ,222,2025-02-20 12:05:20+00:00,342.69341526511295
393166d2,2025-02-20 07:30:00+00:00,D85701,B38M,ARN,LPA,35525,436,1024,54.70549,9.48237,ADSB,NSZ,222,2025-02-20 12:07:28+00:00,748.9142875460919
393166d2,2025-02-20 08:00:00+00:00,D85701,B38M,ARN,LPA,36000,426,0,52.01035,5.52746,ADSB,NSZ,217,2025-02-20 12:09:36+00:00,1146.67105222377
393166d2,2025-02-20 08:30:00+00:00,D85701,B38M,ARN,LPA,35000,443,0,48.85611,2.68081,ADSB,NSZ,212,2025-02-20 12:05:20+00:00,1549.3135962759457
393166d2,2025-02-20 09:00:00+00:00,D85701,B38M,ARN,LPA,35000,458,0,45.51822,0.19775,ADSB,NSZ,206,2025-02-20 12:03:12+00:00,1963.4715489700152
393166d2,2025-02-20 09:30:00+00:00,D85701,B38M,ARN,LPA,35000,473,0,42.04385,-2.16181,ADSB,NSZ,206,2025-02-20 11:58:56+00:00,2393.010064638897
393166d2,2025-02-20 10:00:00+00:00,D85701,B38M,ARN,LPA,35000,475,0,38.75893,-4.96594,ADSB,NSZ,214,2025-02-20 11:58:56+00:00,2826.7751704824445
393166d2,2025-02-20 10:30:00+00:00,D85701,B38M,ARN,LPA,35000,470,0,35.47574,-7.81286,ADSB,NSZ,218,2025-02-20 11:56:48+00:00,3266.531801948051
393166d2,2025-02-20 11:00:00+00:00,D85701,B38M,ARN,LPA,35000,462,0,32.41595,-10.70012,ADSB,NSZ,217,2025-02-20 11:56:48+00:00,3689.7047198603036
39316840,2025-02-20 06:30:00+00:00,HP661,F50,KRF,ARN,10000,256,0,62.47856,17.9064,MLAT,APF,172,2025-02-20 07:17:20+00:00,314.1324680910698
39316840,2025-02-20 07:00:00+00:00,HP661,F50,KRF,ARN,9800,265,0,60.10592,18.3419,MLAT,APF,186,2025-02-20 07:13:04+00:00,55.07832271512512
39316869,2025-02-20 06:30:00+00:00,EW7219,A319,ARN,HAM,0,0,0,59.66567,17.92353,ADSB,EWL,191,,1.6292745544379683
39316869,2025-02-20 07:00:00+00:00,EW7219,A319,ARN,HAM,36000,404,64,57.35037,13.83333,ADSB,EWL,221,2025-02-20 07:47:12+00:00,349.8814797243898
39316869,2025-02-20 07:30:00+00:00,EW7219,A319,ARN,HAM,22400,360,-1984,54.73435,10.31916,ADSB,EWL,215,2025-02-20 07:53:58+00:00,713.2272237298153
39316882,2025-02-20 06:30:00+00:00,5O4408,B738,ARN,ORB,22000,333,0,59.44362,16.42759,ADSB,FPO,258,2025-02-20 06:45:20+00:00,88.3574662690845
39316b83,2025-02-20 06:30:00+00:00,DY801,B738,ARN,OSL,0,0,0,59.64632,17.92746,ADSB,NSZ,2,,1.0617744954149406
39316b83,2025-02-20 07:00:00+00:00,DY801,B738,ARN,OSL,24875,374,-2368,59.94569,13.29166,ADSB,NSZ,278,2025-02-20 07:27:25+00:00,261.95552718239406
39316e52,2025-02-20 07:30:00+00:00,CA911,A359,PEK,ARN,34100,444,64,43.87618,111.72553,ADSB,CCA,326,2025-02-20 15:23:44+00:00,6111.709489090758
39316e52,2025-02-20 08:00:00+00:00,CA911,A359,PEK,ARN,34100,454,-64,47.00608,108.6993,ADSB,CCA,324,2025-02-20 15:19:28+00:00,5692.85263636739
39316e52,2025-02-20 08:30:00+00:00,CA911,A359,PEK,ARN,34000,463,0,50.06827,105.25213,ADSB,CCA,321,2025-02-20 15:19:28+00:00,5269.973380279217
39316e52,2025-02-20 09:00:00+00:00,CA911,A359,PEK,ARN,38000,469,0,52.52005,100.48167,ADSB,CCA,306,2025-02-20 15:15:12+00:00,4842.8400308827795
39316e52,2025-02-20 09:30:00+00:00,CA911,A359,PEK,ARN,38000,459,0,54.63858,95.05283,ADSB,CCA,297,2025-02-20 15:15:12+00:00,4418.500236646624
39316e52,2025-02-20 10:00:00+00:00,CA911,A359,PEK,ARN,38000,440,0,56.29101,89.05235,ADSB,CCA,293,2025-02-20 15:19:28+00:00,4006.944678686079
39316e52,2025-02-20 10:30:00+00:00,CA911,A359,PEK,ARN,38000,442,-64,58.21939,83.29614,ADSB,CCA,299,2025-02-20 15:19:28+00:00,3600.0633886993082
39316e52,2025-02-20 11:00:00+00:00,CA911,A359,PEK,ARN,38000,428,0,59.09276,76.64299,ADSB,CCA,283,2025-02-20 15:19:28+00:00,3216.3569669262915
39316efd,2025-02-20 07:00:00+00:00,DY804,B738,OSL,ARN,21550,407,3136,60.22179,11.90594,ADSB,NSZ,97,2025-02-20 07:36:32+00:00,341.8601259728007
39316efd,2025-02-20 07:30:00+00:00,DY804,B738,OSL,ARN,2875,167,-960,59.74784,18.20084,ADSB,NSZ,155,2025-02-20 07:32:40+00:00,18.010156403682384
39317083,2025-02-20 07:00:00+00:00,FR312,B738,ARN,DUB,28150,421,1472,59.51992,15.79493,ADSB,RYR,266,2025-02-20 09:10:24+00:00,121.64227578543502
39317083,2025-02-20 07:30:00+00:00,FR312,B738,ARN,DUB,36000,408,0,58.84831,9.32758,ADSB,RYR,255,2025-02-20 09:12:32+00:00,497.36696530124857
39317083,2025-02-20 08:00:00+00:00,FR312,B738,ARN,DUB,38000,404,0,57.8217,3.27594,ADSB,RYR,243,2025-02-20 09:12:32+00:00,868.3945322280878
39317083,2025-02-20 08:30:00+00:00,FR312,B738,ARN,DUB,37975,369,192,56.29546,-1.945,ADSB,RYR,239,2025-02-20 09:14:40+00:00,1225.1304869830287
39317083,2025-02-20 09:00:00+00:00,FR312,B738,ARN,DUB,23750,268,-1856,54.25752,-5.45827,ADSB,RYR,209,2025-02-20 09:25:53+00:00,1530.0648268379168
39317083,2025-02-20 09:30:00+00:00,FR312,B738,ARN,DUB,0,1,0,53.43105,-6.24893,ADSB,RYR,185,,1624.1817769554737
393170ed,2025-02-20 07:00:00+00:00,SK1530,A20N,LHR,ARN,5525,295,960,51.54115,-0.66536,ADSB,SZS,353,2025-02-20 09:03:47+00:00,1467.9796162502378
393170ed,2025-02-20 07:30:00+00:00,SK1530,A20N,LHR,ARN,35975,452,64,54.27251,2.90651,ADSB,SZS,41,2025-02-20 08:59:44+00:00,1086.4025656378492
393170ed,2025-02-20 08:00:00+00:00,SK1530,A20N,LHR,ARN,35975,434,0,56.68037,7.85948,ADSB,SZS,52,2025-02-20 09:04:00+00:00,676.3738442053548
393170ed,2025-02-20 08:30:00+00:00,SK1530,A20N,LHR,ARN,35975,426,0,58.73305,13.40704,ADSB,SZS,57,2025-02-20 09:01:52+00:00,277.61313872040205
393170ed,2025-02-20 09:00:00+00:00,SK1530,A20N,LHR,ARN,2300,169,-320,59.71175,18.35092,ADSB,SZS,248,2025-02-20 09:02:07+00:00,23.9656761645154
393170fe,2025-02-20 07:00:00+00:00,SK2277,AT76,ARN,SCR,8625,179,1344,59.68359,17.49564,ADSB,BRX,299,2025-02-20 07:45:04+00:00,25.164769798408365
393170fe,2025-02-20 07:30:00+00:00,SK2277,AT76,ARN,SCR,14000,265,64,60.73965,13.99933,ADSB,BRX,300,2025-02-20 07:47:12+00:00,248.9656417727407
393171a4,2025-02-20 07:00:00+00:00,SK482,A20N,OSL,ARN,0,6,0,60.20084,11.11513,ADSB,SZS,14,,384.9283615669111
393171a4,2025-02-20 07:30:00+00:00,SK482,A20N,OSL,ARN,20625,376,-2112,59.94067,16.46878,ADSB,SZS,99,2025-02-20 07:52:10+00:00,88.26128108359487
393171cd,2025-02-20 07:00:00+00:00,SK843,A320,ARN,OSL,23500,379,1920,59.67629,16.53679,ADSB,SAS,280,2025-02-20 07:34:24+00:00,78.83260871644052
393171cd,2025-02-20 07:30:00+00:00,SK843,A320,ARN,OSL,7325,224,-1344,60.42811,11.52593,ADSB,SAS,263,2025-02-20 07:36:34+00:00,366.259453076705
393171db,2025-02-20 07:00:00+00:00,LH2421,A21N,ARN,MUC,6375,256,3520,59.55684,17.72928,ADSB,DLH,211,2025-02-20 08:53:20+00:00,15.997673089459678
393171db,2025-02-20 07:30:00+00:00,LH2421,A21N,ARN,MUC,36025,462,-64,56.04689,15.60505,ADSB,DLH,196,2025-02-20 08:51:12+00:00,424.10343487140744
393171db,2025-02-20 08:00:00+00:00,LH2421,A21N,ARN,MUC,36000,460,0,52.35069,14.05897,ADSB,DLH,189,2025-02-20 08:49:04+00:00,846.7694933988407
393171db,2025-02-20 08:30:00+00:00,LH2421,A21N,ARN,MUC,11100,330,-384,48.8366,12.57674,ADSB,DLH,205,2025-02-20 08:41:50+00:00,1251.2445587148645
39317586,2025-02-20 07:00:00+00:00,AY802,A320,ARN,HEL,0,0,0,59.64379,17.92557,ADSB,FIN,50,,1.3480690529304835
39317586,2025-02-20 07:30:00+00:00,AY802,A320,ARN,HEL,27625,367,-2432,60.21194,22.53618,ADSB,FIN,76,2025-02-20 07:59:14+00:00,263.42614339050493
393178be,2025-02-20 07:00:00+00:00,SK1416,A20N,CPH,ARN,0,5,0,55.62504,12.65325,ADSB,SZS,357,,547.0475667128936
393178be,2025-02-20 07:30:00+00:00,SK1416,A20N,CPH,ARN,28150,458,1728,56.28878,13.77797,ADSB,SZS,39,2025-02-20 08:12:48+00:00,447.27159536074214
393178be,2025-02-20 08:00:00+00:00,SK1416,A20N,CPH,ARN,14025,335,-576,59.00716,17.57996,ADSB,SZS,30,2025-02-20 08:14:13+00:00,74.71633989881124
39317980,2025-02-20 07:00:00+00:00,SK535,A20N,ARN,DUB,0,0,0,59.65477,17.93511,ADSB,SZS,75,,0.2974002444068171
39317980,2025-02-20 07:30:00+00:00,SK535,A20N,ARN,DUB,0,0,0,59.65477,17.93511,ADSB,SZS,75,,0.2974002444068171
39317980,2025-02-20 08:00:00+00:00,SK535,A20N,ARN,DUB,35675,420,1088,59.44618,14.25902,ADSB,SZS,259,2025-02-20 10:01:36+00:00,208.67152982645229
39317980,2025-02-20 08:30:00+00:00,SK535,A20N,ARN,DUB,38000,402,64,58.62643,7.74412,ADSB,SZS,253,2025-02-20 10:03:44+00:00,592.0098192360421
39317980,2025-02-20 09:00:00+00:00,SK535,A20N,ARN,DUB,38000,389,64,57.44565,1.87574,ADSB,SZS,242,2025-02-20 10:08:00+00:00,961.1308038061178
39317980,2025-02-20 09:30:00+00:00,SK535,A20N,ARN,DUB,38000,384,64,55.90263,-3.12115,ADSB,SZS,238,2025-02-20 10:08:00+00:00,1309.9096188564204
39317980,2025-02-20 10:00:00+00:00,SK535,A20N,ARN,DUB,11200,208,-1664,53.81262,-5.75304,ADSB,SZS,182,2025-02-20 10:12:23+00:00,1573.2443874081566
393179ac,2025-02-20 07:00:00+00:00,SK181,AT76,ARN,AGH,0,0,0,59.65203,17.93035,ADSB,BRX,75,,0.5578440784191483
393179ac,2025-02-20 07:30:00+00:00,SK181,AT76,ARN,AGH,0,0,0,59.65228,17.92781,ADSB,BRX,115,,0.6890055461444681
393179ac,2025-02-20 08:00:00+00:00,SK181,AT76,ARN,AGH,19975,286,0,58.66136,16.1639,ADSB,BRX,221,2025-02-20 08:42:40+00:00,149.72786819920216
393179ac,2025-02-20 08:30:00+00:00,SK181,AT76,ARN,AGH,13275,277,-1728,56.83987,13.27792,ADSB,BRX,218,2025-02-20 08:44:35+00:00,414.9041412337576
393179fb,2025-02-20 07:30:00+00:00,SK9249,A20N,ARN,OSL,36000,348,0,59.84993,14.41709,ADSB,SAS,279,2025-02-20 07:55:44+00:00,198.5033098581101
393179fb,2025-02-20 08:00:00+00:00,SK9249,A20N,ARN,OSL,0,1,0,60.19394,11.10831,ADSB,SAS,196,,385.22209616516983
39317b22,2025-02-20 07:30:00+00:00,SK1129,AT76,ARN,RNB,19975,292,0,58.49918,16.94074,ADSB,BRX,203,2025-02-20 08:04:16+00:00,140.47887748869823
39317b22,2025-02-20 08:00:00+00:00,SK1129,AT76,ARN,RNB,1900,127,-704,56.37983,15.29683,ADSB,BRX,189,2025-02-20 08:02:51+00:00,395.83035578927576
39317b4f,2025-02-20 07:30:00+00:00,BA776,A20N,LHR,ARN,27225,469,1792,52.11076,0.8862,ADSB,BAW,48,2025-02-20 09:18:56+00:00,1347.8531288272932
39317b4f,2025-02-20 08:00:00+00:00,BA776,A20N,LHR,ARN,37050,473,128,55.16597,4.87769,ADSB,BAW,49,2025-02-20 09:16:48+00:00,925.4950277301156
39317b4f,2025-02-20 08:30:00+00:00,BA776,A20N,LHR,ARN,35050,466,64,57.53751,10.28277,ADSB,BAW,54,2025-02-20 09:21:04+00:00,501.7752953615381
39317b4f,2025-02-20 09:00:00+00:00,BA776,A20N,LHR,ARN,22025,366,-2304,59.58421,16.18769,ADSB,BAW,58,2025-02-20 09:24:32+00:00,98.83218574403156
39317c8c,2025-02-20 07:30:00+00:00,BT102,BCS3,ARN,RIX,24650,425,1472,59.01572,19.22645,ADSB,BTI,129,2025-02-20 08:08:32+00:00,101.75280643237177
39317c8c,2025-02-20 08:00:00+00:00,BT102,BCS3,ARN,RIX,1650,182,-1088,57.03557,23.98942,ADSB,BTI,185,2025-02-20 08:03:02+00:00,457.27153894327245
39317cb0,2025-02-20 07:30:00+00:00,W61732,A321,ARN,GDN,30025,469,1344,58.27817,17.03164,ADSB,WZZ,178,2025-02-20 08:17:04+00:00,161.54961870535558
39317cb0,2025-02-20 08:00:00+00:00,W61732,A321,ARN,GDN,14625,340,-2496,54.67908,18.15973,MLAT,WZZ,138,2025-02-20 08:17:08+00:00,553.2933334607442
39317cf4,2025-02-20 07:30:00+00:00,QR170,B788,ARN,DOH,9850,291,2176,59.41095,18.22769,ADSB,QTR,139,2025-02-20 13:15:44+00:00,31.481814263860596
39317cf4,2025-02-20 08:00:00+00:00,QR170,B788,ARN,DOH,37000,530,64,55.94325,22.27062,ADSB,QTR,157,2025-02-20 13:11:28+00:00,485.641412444441
39317cf4,2025-02-20 08:30:00+00:00,QR170,B788,ARN,DOH,38000,534,-64,51.64782,22.10266,MLAT,QTR,190,2025-02-20 13:11:28+00:00,927.2634658488694
39317cf4,2025-02-20 09:00:00+00:00,QR170,B788,ARN,DOH,38975,524,-64,47.58535,22.83489,MLAT,QTR,136,2025-02-20 13:09:20+00:00,1379.284304520362
39317cf4,2025-02-20 09:30:00+00:00,QR170,B788,ARN,DOH,39000,524,0,44.34403,26.98656,MLAT,QTR,139,2025-02-20 13:07:12+00:00,1807.6210775424368
39317cf4,2025-02-20 10:00:00+00:00,QR170,B788,ARN,DOH,40975,528,-64,41.78712,31.61218,MLAT,QTR,115,2025-02-20 13:05:04+00:00,2197.5402256671596
39317cf4,2025-02-20 10:30:00+00:00,QR170,B788,ARN,DOH,41000,521,-64,39.92162,36.80515,ADSB,QTR,115,2025-02-20 13:05:04+00:00,2558.082499221286
39317cf4,2025-02-20 11:00:00+00:00,QR170,B788,ARN,DOH,41000,540,-64,37.93034,41.84175,MLAT,QTR,110,2025-02-20 13:02:56+00:00,2948.4796056414493
39317d41,2025-02-20 07:30:00+00:00,SK1040,A20N,ARN,KRN,21250,341,2560,59.94337,17.72607,ADSB,SZS,8,2025-02-20 08:49:04+00:00,34.37336724966693
39317d41,2025-02-20 08:00:00+00:00,SK1040,A20N,ARN,KRN,35000,392,0,63.13211,18.81297,ADSB,SZS,9,2025-02-20 08:49:04+00:00,389.5727718965373
39317d41,2025-02-20 08:30:00+00:00,SK1040,A20N,ARN,KRN,35000,390,0,66.33417,20.17982,ADSB,SZS,11,2025-02-20 08:51:12+00:00,751.2904358649797
39317d41,2025-02-20 09:00:00+00:00,SK1040,A20N,ARN,KRN,0,0,0,67.8251,20.33532,ADSB,SZS,22,,916.0745752840546
39317d59,2025-02-20 07:30:00+00:00,LO456,E190,ARN,WAW,23100,453,1408,58.49321,18.08569,ADSB,LOT,190,2025-02-20 08:40:32+00:00,129.29230838937073
39317d59,2025-02-20 08:00:00+00:00,LO456,E190,ARN,WAW,33000,496,0,54.6114,18.31455,MLAT,LOT,155,2025-02-20 08:34:08+00:00,561.1143884245633
39317d59,2025-02-20 08:30:00+00:00,LO456,E190,ARN,WAW,2375,174,-1152,52.04704,21.07034,MLAT,LOT,331,2025-02-20 08:34:26+00:00,867.8369884803357
39317d6f,2025-02-20 07:30:00+00:00,SK66,CRJ9,ARN,OSD,600,139,2304,59.6402,17.91486,ADSB,BCY,189,,2.0416474485039964
39317d6f,2025-02-20 08:00:00+00:00,SK66,CRJ9,ARN,OSD,28275,402,-2496,62.17396,15.33311,ADSB,BCY,329,2025-02-20 08:17:04+00:00,313.6263250254403
39317da5,2025-02-20 07:30:00+00:00,SK702,A20N,ARN,HEL,30650,408,2304,59.85808,19.11403,ADSB,SAS,74,2025-02-20 08:02:08+00:00,69.58508794065914
39317da5,2025-02-20 08:00:00+00:00,SK702,A20N,ARN,HEL,2025,181,-192,60.44444,24.84094,ADSB,SAS,135,2025-02-20 08:01:43+00:00,392.8813979595744
39317f81,2025-02-20 07:30:00+00:00,LO453,E295,WAW,ARN,0,0,0,52.15833,20.98059,ADSB,LOT,115,,854.4796210812304
39317f81,2025-02-20 08:00:00+00:00,LO453,E295,WAW,ARN,34000,370,64,53.71449,19.33872,MLAT,LOT,327,2025-02-20 09:04:00+00:00,665.8573051204476
39317f81,2025-02-20 08:30:00+00:00,LO453,E295,WAW,ARN,34000,388,0,56.53854,17.49234,MLAT,LOT,5,2025-02-20 09:06:08+00:00,347.3673784311244
39317f81,2025-02-20 09:00:00+00:00,LO453,E295,WAW,ARN,4675,265,-576,59.47279,18.21223,MLAT,LOT,23,2025-02-20 09:04:53+00:00,25.287168490490597
39317ff9,2025-02-20 07:30:00+00:00,SK2151,A20N,ARN,GOT,8550,269,3776,59.56829,17.69045,ADSB,SZS,272,2025-02-20 08:10:40+00:00,16.92989413004605
39317ff9,2025-02-20 08:00:00+00:00,SK2151,A20N,ARN,GOT,8650,309,-2048,58.0377,12.69585,ADSB,SZS,227,2025-02-20 08:11:28+00:00,350.97395807877473
3931808d,2025-02-20 07:30:00+00:00,SK1553,A20N,ARN,AMS,0,4,0,59.66467,17.92653,ADSB,SZS,351,,1.4447113922521038
3931808d,2025-02-20 08:00:00+00:00,SK1553,A20N,ARN,AMS,36000,428,0,57.51073,13.96415,ADSB,SZS,220,2025-02-20 09:16:48+00:00,331.36820652348524
3931808d,2025-02-20 08:30:00+00:00,SK1553,A20N,ARN,AMS,36000,422,-64,54.9321,9.85021,ADSB,SZS,228,2025-02-20 09:16:48+00:00,714.4857332806449
3931808d,2025-02-20 09:00:00+00:00,SK1553,A20N,ARN,AMS,16150,265,-1024,52.64703,6.11885,ADSB,SZS,214,2025-02-20 09:17:25+00:00,1066.1165101327567
3931808d,2025-02-20 09:30:00+00:00,SK1553,A20N,ARN,AMS,0,21,0,52.3056,4.74058,ADSB,SZS,185,,1154.4774343157703
393180a8,2025-02-20 07:30:00+00:00,SK2129,AT76,ARN,HAD,10950,193,1344,59.4574,17.49999,ADSB,BRX,225,2025-02-20 08:21:20+00:00,33.01187732009411
393180a8,2025-02-20 08:00:00+00:00,SK2129,AT76,ARN,HAD,20000,280,0,57.88538,14.61713,ADSB,BRX,225,2025-02-20 08:27:44+00:00,274.44045326740587
393180bf,2025-02-20 07:30:00+00:00,SK24,A20N,ARN,UME,4625,207,4480,59.59579,17.84262,ADSB,SZS,238,,8.432651817379167
393180bf,2025-02-20 08:00:00+00:00,SK24,A20N,ARN,UME,35000,369,0,62.27925,19.39667,ADSB,SZS,20,2025-02-20 08:21:20+00:00,302.34548497018017
393180ff,2025-02-20 07:30:00+00:00,SK1012,CRJ9,ARN,SFT,0,17,0,59.65503,17.93056,ADSB,BCY,255,,0.5455676811488064
393180ff,2025-02-20 08:00:00+00:00,SK1012,CRJ9,ARN,SFT,33000,402,0,61.45268,18.84013,ADSB,BCY,20,2025-02-20 08:36:16+00:00,206.01449349902958
393180ff,2025-02-20 08:30:00+00:00,SK1012,CRJ9,ARN,SFT,7050,273,-1408,64.338,21.34072,ADSB,BCY,22,2025-02-20 08:38:27+00:00,550.1280535573587
39318131,2025-02-20 07:30:00+00:00,SK1004,A20N,ARN,LLA,0,6,0,59.66616,17.92381,ADSB,SAS,261,,1.666098866905348
39318131,2025-02-20 08:00:00+00:00,SK1004,A20N,ARN,LLA,33000,381,0,62.05939,19.26259,ADSB,SAS,21,2025-02-20 08:38:24+00:00,276.9268779477664
39318131,2025-02-20 08:30:00+00:00,SK1004,A20N,ARN,LLA,11850,282,-1024,64.87231,21.76151,ADSB,SAS,26,2025-02-20 08:43:05+00:00,612.807514012128
3931818a,2025-02-20 07:30:00+00:00,,C560,GOT,ARN,22750,336,2176,57.927,13.01688,ADSB,GFM,46,2025-02-20 08:08:04+00:00,342.3783789741293
3931818a,2025-02-20 08:00:00+00:00,,C560,GOT,ARN,7300,266,-2496,59.60646,18.06299,ADSB,GFM,73,2025-02-20 08:09:13+00:00,8.6811234278038
393182a5,2025-02-20 07:30:00+00:00,D84005,B38M,ARN,UME,0,5,0,59.66173,17.92569,ADSB,NSZ,11,,1.2074577766101202
393182a5,2025-02-20 08:00:00+00:00,D84005,B38M,ARN,UME,35000,407,0,61.68795,18.87309,ADSB,NSZ,17,2025-02-20 08:25:36+00:00,231.8500783465011
3931839c,2025-02-20 07:30:00+00:00,D84533,B738,ARN,AMS,0,0,0,59.64705,17.9274,ADSB,NSZ,22,,1.0040968089657658
3931839c,2025-02-20 08:00:00+00:00,D84533,B738,ARN,AMS,0,9,0,59.65098,17.92346,ADSB,NSZ,11,,0.9621406830321448
3931839c,2025-02-20 08:30:00+00:00,D84533,B738,ARN,AMS,38000,449,0,58.21315,15.32025,ADSB,NSZ,221,2025-02-20 09:55:12+00:00,219.61889538309646
3931839c,2025-02-20 09:00:00+00:00,D84533,B738,ARN,AMS,38000,426,64,55.5385,10.99748,ADSB,NSZ,228,2025-02-20 09:55:12+00:00,616.2234405626064
3931839c,2025-02-20 09:30:00+00:00,D84533,B738,ARN,AMS,22950,357,-1536,53.13039,6.59931,ADSB,NSZ,225,2025-02-20 09:53:53+00:00,1004.0375111370112
3931839c,2025-02-20 10:00:00+00:00,D84533,B738,ARN,AMS,0,24,0,52.30452,4.7333,ADSB,NSZ,182,,1154.8865667490463
393183c6,2025-02-20 07:30:00+00:00,FR4616,B738,ARN,GDN,0,0,0,59.64676,17.92796,ADSB,RYS,22,,1.006441913240888
393183c6,2025-02-20 08:00:00+00:00,FR4616,B738,ARN,GDN,35050,474,1280,58.06526,17.41095,ADSB,RYS,183,2025-02-20 08:44:48+00:00,179.2069577328716
393183c6,2025-02-20 08:30:00+00:00,FR4616,B738,ARN,GDN,9725,292,-1024,54.65915,18.39879,MLAT,RYS,140,2025-02-20 08:39:56+00:00,556.0371477872991
393184a1,2025-02-20 08:00:00+00:00,SK1418,A20N,CPH,ARN,0,0,0,55.62741,12.65182,ADSB,SZS,357,,546.8750065386927
393184a1,2025-02-20 08:30:00+00:00,SK1418,A20N,CPH,ARN,24850,391,2560,55.91643,13.26699,ADSB,SZS,38,2025-02-20 09:16:48+00:00,499.142515832854
393184a1,2025-02-20 09:00:00+00:00,SK1418,A20N,CPH,ARN,20650,381,-3072,58.75968,17.24982,ADSB,SZS,36,2025-02-20 09:24:11+00:00,106.87142742931819
